LineId,Content,EventId,EventTemplate
245,Aircraft flight control obtained by remote controller UNKNOWN.,68,Aircraft flight control obtained by remote controller UNKNOWN.
246,Aircraft GPS signal too weak. Home Point not updated.,337,Aircraft GPS signal too weak. Home Point not updated.
247,Aircraft in Altitude Zone. Max altitude set to nnn (Code: 30015).,200,Aircraft in Altitude Zone. Max altitude set to nnn (Code: 30015).
248,Aircraft in high interference environment. Fly with caution (Code: 80015).,368,Aircraft in high interference environment. Fly with caution (Code: 80015).
249,Aircraft in Restricted Zone. Unable to take off. Check map to find Recommended Zones (Code: 3000006).,469,Aircraft in Restricted Zone. Unable to take off. Check map to find Recommended Zones (Code: 3000006).
250,Aircraft is close to Home Point. Return-to-Home Mode is now Auto Landing Mode.,252,Aircraft is close to Home Point. Return-to-Home Mode is now Auto Landing Mode.
251,Aircraft is flying back to the start point.,60,Aircraft is flying back to the start point.
252,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution."
253,Aircraft is in Sport Mode. Exit this mode and try again.,485,Aircraft is in Sport Mode. Exit this mode and try again.
254,Aircraft is in Tripod Mode. Exit this mode and try again.,300,Aircraft is in Tripod Mode. Exit this mode and try again.
255,"Aircraft is landing due to low voltage, which cannot be stopped. You can decelerate the descending speed and avoid obstacles using sticks.",341,"Aircraft is landing due to low voltage, which cannot be stopped. You can decelerate the descending speed and avoid obstacles using sticks."
256,Aircraft is returning to the starting point.,60,Aircraft is returning to the starting point.
257,Aircraft is too far away.,345,Aircraft is too far away.
258,Aircraft not in flight. Vision system and obstacle sensing unavailable (Code: 180059).,219,Aircraft not in flight. Vision system and obstacle sensing unavailable (Code: 180059).
259,Aircraft not linked to phone number. Flight range restricted. Check and link phone number (Code: 3000004).,382,Aircraft not linked to phone number. Flight range restricted. Check and link phone number (Code: 3000004).
260,Aircraft power insufficient. Fly with caution (Code: 30168).,314,Aircraft power insufficient. Fly with caution (Code: 30168).
261,Aircraft processor chip overheated. Power off aircraft and wait for temperature to return to normal (Code: 30136).,51,Aircraft processor chip overheated. Power off aircraft and wait for temperature to return to normal (Code: 30136).
262,Aircraft processor overheated. Automatically returning to home (Code: 30185).,51,Aircraft processor overheated. Automatically returning to home (Code: 30185).
263,Aircraft settings updated to comply with national regulations.,415,Aircraft settings updated to comply with national regulations.
264,Aircraft switched to ATTI mode.,260,Aircraft switched to ATTI mode.
265,Aircraft takeoff altitude error. Restart aircraft (Code: 30235).,275,Aircraft takeoff altitude error. Restart aircraft (Code: 30235).
266,Aircraft too Far. Cannot enter Follow Me Mode.,242,Aircraft too Far. Cannot enter Follow Me Mode.
267,Aircraft unable to return to home automatically. Lower altitude immediately and return to home manually (Code: 120596).,503,Aircraft unable to return to home automatically. Lower altitude immediately and return to home manually (Code: 120596).
268,AirSense communication error. Unable to display nearby manned aircraft and anti-collision warnings. Fly with caution (Code: 30247).,343,AirSense communication error. Unable to display nearby manned aircraft and anti-collision warnings. Fly with caution (Code: 30247).
269,Altitude Less than nnn. Cannot enable Follow Me Mode.,321,Altitude Less than nnn. Cannot enable Follow Me Mode.
270,"Another aircraft is dangerously close, please descend to a safer altitude.",310,"Another aircraft is dangerously close, please descend to a safer altitude."
271,Another aircraft is nearby. Another aircraft is approaching. Descend as soon as possible.,42,Another aircraft is nearby. Another aircraft is approaching. Descend as soon as possible.
272,Another aircraft is nearby. Fly with caution.,54,Another aircraft is nearby. Fly with caution.
273,APAS has been enabled.,250,APAS has been enabled.
274,API Automatic Return Home.,164,API Automatic Return Home.
275,API Automatic Takeoff.,396,API Automatic Takeoff.
276,Approaching a No-Fly Zone. RTH may be affected. Fly with caution.,430,Approaching a No-Fly Zone. RTH may be affected. Fly with caution.
277,Approaching NFZ or pre-set distance limit of (nnn). Revise Flight Route.,267,Approaching NFZ or pre-set distance limit of (nnn). Revise Flight Route.
278,Arrived at destination.,459,Arrived at destination.
279,Arrived at End Point.,403,Arrived at End Point.
280,Arrived at Start Point. Starting Waypoint Mission.,21,Arrived at Start Point. Starting Waypoint Mission.
281,At least two Waypoints are needed.,110,At least two Waypoints are needed.
282,At Least Two Waypoints Required.,110,At Least Two Waypoints Required.
283,Attitude is too large. Backward Obstacle Sensing is not functioning.,160,Attitude is too large. Backward Obstacle Sensing is not functioning.
284,Attitude is too large. Backward obstacle sensing is unavailable.,160,Attitude is too large. Backward obstacle sensing is unavailable.
285,Attitude is too large. Forward Obstacle Sensing is not functioning.,160,Attitude is too large. Forward Obstacle Sensing is not functioning.
286,Attitude is too large. Forward obstacle sensing is unavailable.,160,Attitude is too large. Forward obstacle sensing is unavailable.
287,Auto landing initiated.,77,Auto landing initiated.
288,Backward ambient light too low. Backward obstacle avoidance unavailable. Only infrared sensors available. Fly with caution.,24,Backward ambient light too low. Backward obstacle avoidance unavailable. Only infrared sensors available. Fly with caution.
289,Backward sensor(s) blocked. Obstacle avoidance unavailable. Fly with caution.,294,Backward sensor(s) blocked. Obstacle avoidance unavailable. Fly with caution.
290,Barometer initialization failed. Restart aircraft (Code: 30042).,217,Barometer initialization failed. Restart aircraft (Code: 30042).
291,Barometer initialization failed. Restart aircraft (Code: 30047).,217,Barometer initialization failed. Restart aircraft (Code: 30047).
292,Battery Alert. Battery installation error. Please check the batteries are inserted correctly.,416,Battery Alert. Battery installation error. Please check the batteries are inserted correctly.
293,"Battery cell broken, please replace the battery.",447,"Battery cell broken, please replace the battery."
294,Battery cells undervoltage (Code: 110011).,400,Battery cells undervoltage (Code: 110011).
295,"Battery communication malfunction. Reinstall battery. If the issue persists, replace battery (Code: 110007).",292,"Battery communication malfunction. Reinstall battery. If the issue persists, replace battery (Code: 110007)."
296,Battery error. Aircraft returning to home automatically (Code: 110024).,442,Battery error. Aircraft returning to home automatically (Code: 110024).
297,Battery nnn requires maintenance.,172,Battery nnn requires maintenance.
298,Battery not installed properly. Return to home immediately. Check and re-install battery.,441,Battery not installed properly. Return to home immediately. Check and re-install battery.
299,Battery overheating. Stop flying and wait for battery temperature to return to normal (Code: 110002).,173,Battery overheating. Stop flying and wait for battery temperature to return to normal (Code: 110002).
300,Battery power limit will automatically reduce the aircraft's mobility to ensure flight safety.,301,Battery power limit will automatically reduce the aircraft's mobility to ensure flight safety.
301,Battery power low. Check battery status and charge or warm up battery (Code: 30078).,174,Battery power low. Check battery status and charge or warm up battery (Code: 30078).
302,Battery temperature is below 15 degrees Celsius. Warm up the battery temperature to above 25 degree Celsius to ensure a safe flight.,139,Battery temperature is below 15 degrees Celsius. Warm up the battery temperature to above 25 degree Celsius to ensure a safe flight.
303,Battery Voltage Difference too large. Check Battery Status.,365,Battery Voltage Difference too large. Check Battery Status.
304,Battery: Battery Error. Return home and land soon. View the checklist after landing.,304,Battery: Battery Error. Return home and land soon. View the checklist after landing.
305,Battery: Low Voltage Protection.,277,Battery: Low Voltage Protection.
306,Battery: Overcurrent During Discharge.,268,Battery: Overcurrent During Discharge.
307,Braking now! Return sticks to midpoints first.,7,Braking now! Return sticks to midpoints first.
308,Calibration subject is too close. Recalibrate using a subject that is farther away.,291,Calibration subject is too close. Recalibrate using a subject that is farther away.
309,Calibration target not far away enough. Please calibrate using infinity.,189,Calibration target not far away enough. Please calibrate using infinity.
310,"Camera Error (error code 01). Solution: Restart the aircraft, if the problem persists, contact DJI Support.",187,"Camera Error (error code 01). Solution: Restart the aircraft, if the problem persists, contact DJI Support."
311,Camera error. AI Spot-Check failed. Restart camera.,359,Camera error. AI Spot-Check failed. Restart camera.
312,Camera RCAM not connected. Image quality affected. Contact DJI Support for assistance (Code: 10018).,290,Camera RCAM not connected. Image quality affected. Contact DJI Support for assistance (Code: 10018).
313,Camera sensor error. Hardware malfunction: Contact DJI Support to arrange for repairs.,364,Camera sensor error. Hardware malfunction: Contact DJI Support to arrange for repairs.
314,Camera Settings Adjusted to ActiveTrack.,45,Camera Settings Adjusted to ActiveTrack.
315,Camera storage full.,319,Camera storage full.
316,Cancel Landing Failed.,84,Cancel Landing Failed.
317,Cancel Return-to-Home Failed.,87,Cancel Return-to-Home Failed.
318,Cannot enable Intelligent Flight Mode: Low Battery.,358,Cannot enable Intelligent Flight Mode: Low Battery.
319,Cannot enter ActiveTrack. Ambient Light is too weak.,306,Cannot enter ActiveTrack. Ambient Light is too weak.
320,Cannot enter TapFly Mode: Max Flight Altitude Reached. Adjust in Main Controller Settings if necessary.,339,Cannot enter TapFly Mode: Max Flight Altitude Reached. Adjust in Main Controller Settings if necessary.
321,Cannot exit ActiveTrack.,423,Cannot exit ActiveTrack.
322,Cannot send ActiveTrack command.,434,Cannot send ActiveTrack command.
323,Cannot start Return to Home due to weak GPS signal.,392,Cannot start Return to Home due to weak GPS signal.
